5429,Botan,4*,shadow,lance,2231,[Resounding_Rendition+Jewels_of_the_Sun][Shinobi];dpsrange:(4703~5789),<hp70>,,attack:658,force_strike:98,skill_1:1586,skill_2:0,skill_3:621,team_buff:606,bleed:1857
4853,_c_Botan,4*,shadow,lance,2231,[Resounding_Rendition+Jewels_of_the_Sun][Shinobi];dpsrange:(4292~5155),!<hp70>,,attack:577,force_strike:86,skill_1:1392,skill_2:0,skill_3:545,team_buff:606,bleed:1644
-,180,kdb
5972,Botan,4*,shadow,lance,2231,[Resounding_Rendition+Jewels_of_the_Sun][Shinobi];dpsrange:(5173~6368),<hp70>,,attack:724,force_strike:108,skill_1:1745,skill_2:0,skill_3:684,team_buff:667,bleed:2043
5338,_c_Botan,4*,shadow,lance,2231,[Resounding_Rendition+Jewels_of_the_Sun][Shinobi];dpsrange:(4721~5671),!<hp70>,,attack:635,force_strike:95,skill_1:1531,skill_2:0,skill_3:600,team_buff:667,bleed:1808
-,180,rdb
6079,Botan,4*,shadow,lance,2231,[Resounding_Rendition+Jewels_of_the_Sun][Shinobi];dpsrange:(5295~6501),<hp70>,,attack:658,force_strike:98,skill_1:1824,skill_2:0,skill_3:715,team_buff:654,bleed:2127
5430,_c_Botan,4*,shadow,lance,2231,[Resounding_Rendition+Jewels_of_the_Sun][Shinobi];dpsrange:(4587~5786),!<hp70>,,attack:577,force_strike:86,skill_1:1601,skill_2:0,skill_3:627,team_buff:655,bleed:1881
-,180,krdb
6687,Botan,4*,shadow,lance,2231,[Resounding_Rendition+Jewels_of_the_Sun][Shinobi];dpsrange:(5824~7151),<hp70>,,attack:724,force_strike:108,skill_1:2007,skill_2:0,skill_3:786,team_buff:720,bleed:2340
5973,_c_Botan,4*,shadow,lance,2231,[Resounding_Rendition+Jewels_of_the_Sun][Shinobi];dpsrange:(5046~6365),!<hp70>,,attack:635,force_strike:95,skill_1:1761,skill_2:0,skill_3:690,team_buff:720,bleed:2069
